generation,N_shifts,logPrior,logLik,eventRate,acceptRate
154500,0,-1.67755,-799.775,2.42312,0.316
155000,0,0.569985,-801.372,0.319485,0.31
155500,0,0.521877,-798.823,0.405256,0.302
156000,0,0.869755,-799.536,0.047548,0.325667
156500,0,0.706396,-799.876,0.0291885,0.296
157000,0,0.0367421,-800.186,0.61247,0.319474
157500,0,0.564738,-799.168,0.147632,0.268
158000,0,0.182874,-801.48,0.384555,0.275
158500,0,-1.17513,-798.911,1.84539,0.334
159000,0,0.542589,-797.66,0.132444,0.32
159500,0,-0.422213,-798.213,0.830861,0.318
160000,0,-0.0828089,-797.225,0.644647,0.3122
160500,0,-0.124523,-798.067,0.254188,0.344
161000,0,-0.509533,-798.589,0.604908,0.349
161500,0,0.230579,-797.563,0.112746,0.338
162000,0,0.230158,-797.889,0.206446,0.32
162500,0,-0.650137,-798.014,1.03194,0.318
163000,0,-0.0582065,-798.933,0.490128,0.320286
163500,0,-0.00218907,-798.11,0.581369,0.29
164000,0,-0.605712,-797.965,0.963141,0.3
164500,0,0.126768,-799.301,0.205997,0.294
165000,0,-0.0239237,-798.401,0.52543,0.3
165500,0,-0.481686,-799.695,0.943055,0.322
166000,0,0.077716,-799.425,0.128688,0.319
166500,0,0.127249,-797.555,0.113269,0.302
167000,0,-0.264118,-797.632,0.598283,0.307
167500,0,-1.19245,-798.288,1.50259,0.29
168000,0,0.274535,-798.888,0.0822097,0.316036
168500,0,-0.243072,-798.811,0.700259,0.296
169000,0,0.449597,-797.823,0.252986,0.3133
169500,0,0.643688,-798.925,0.1403,0.316
170000,0,0.674355,-798.668,0.17581,0.318
170500,0,0.639004,-798.812,0.235229,0.32
171000,0,0.410061,-798.016,0.252408,0.31225
171500,1,-0.00231159,-796.81,1.02609,0.312
172000,0,0.103499,-797.955,0.415495,0.331
172500,0,0.192065,-798.135,0.120523,0.328
173000,0,0.24763,-797.782,0.214309,0.31
173500,0,0.285618,-798.064,0.34394,0.422
174000,0,0.323835,-797.622,0.375668,0.321
174500,0,0.731656,-798.856,0.0933436,0.31
175000,0,0.4613,-798.361,0.286271,0.316
175500,0,0.187672,-798.245,0.656407,0.312
176000,0,0.828083,-799.571,0.100175,0.297
176500,0,-0.403974,-803.334,1.35607,0.286
177000,0,0.308302,-798.475,0.578923,0.320143
177500,0,0.33082,-799.859,0.40996,0.328
178000,0,0.405069,-798.153,0.0238999,0.322
178500,0,0.389447,-797.564,0.055315,0.294
179000,0,-0.0342868,-798.004,0.630713,0.315
179500,0,0.713641,-798.503,0.0287983,0.29
180000,0,0.600998,-798.411,0.152964,0.286
180500,0,0.651381,-798.383,0.0573489,0.33
181000,0,-1.07482,-799.265,1.8715,0.31
181500,0,-0.500593,-797.86,1.1348,0.3
182000,0,-0.247392,-798.782,0.568065,0.29425
182500,0,-0.00662345,-798.099,0.319209,0.356
183000,0,0.266415,-797.698,0.0960163,0.3165
183500,0,0.0989177,-797.867,0.532534,0.306
184000,0,-0.0883674,-798.215,0.772413,0.304
184500,0,0.657061,-799.422,0.141989,0.31
185000,0,-0.290556,-799.861,0.998471,0.306
185500,0,0.57955,-797.964,0.0633902,0.29
186000,0,0.324914,-799.505,0.483272,0.319
186500,0,0.483807,-801.092,0.588121,0.34
187000,0,0.090776,-799.269,0.664145,0.324
187500,0,-0.0267545,-799.039,0.507613,0.328
188000,0,0.522185,-799.849,0.164609,0.312706
188500,0,0.644704,-798.951,0.0952499,0.292
189000,0,0.170041,-798.237,0.331576,0.321
189500,0,-0.807136,-798.302,1.28969,0.334
190000,0,0.533903,-799.041,0.271798,0.3165
190500,0,-0.576472,-798.084,1.35781,0.322
191000,0,-0.227394,-797.903,0.998781,0.307
