generation,N_shifts,logPrior,logLik,eventRate,acceptRate
98000,1,10.7661,-263.721,0.330762,0.488
98500,2,13.4175,-262.639,1.60765,0.576
99000,1,9.15323,-265.751,1.22808,0.513
99500,0,3.53443,-270.419,1.71626,0.438
100000,0,5.24428,-268.837,0.0753607,0.456375
100500,0,4.83441,-264.927,0.444595,0.298
101000,0,5.25166,-266.721,0.0417247,0.293
101500,0,5.60771,-265.876,0.108484,0.336
102000,0,5.35926,-265.708,0.462456,0.312
102500,0,4.80342,-265.045,0.778956,0.298
103000,0,4.50747,-267.195,0.728138,0.31925
103500,0,5.53346,-265.626,0.215278,0.342
104000,0,4.9227,-265.482,0.699396,0.39135
104500,0,4.77008,-265.916,0.0718355,0.314
105000,0,3.88794,-267.405,1.86612,0.366063
105500,0,5.05133,-265.712,0.534416,0.296
106000,0,4.84102,-267.069,0.218673,0.315
106500,0,5.02998,-266.163,0.559959,0.344
107000,0,3.37184,-266.238,0.20298,0.308
107500,0,2.98896,-266.395,0.528653,0.32
108000,0,3.90445,-265.668,0.901078,0.306
108500,0,4.48133,-264.863,0.200776,0.344
109000,0,4.21511,-267.817,0.699566,0.316
109500,0,5.01176,-267.065,0.037951,0.322
110000,0,4.51472,-265.768,0.412633,0.305
110500,0,4.48703,-267.718,0.194925,0.296
111000,0,5.30745,-265.364,0.00738629,0.302429
111500,0,5.08234,-266.036,0.066352,0.312
112000,0,4.82876,-267.613,0.72581,0.275
112500,0,3.63572,-265.128,1.51313,0.326
113000,0,4.6545,-265.596,0.591925,0.338
113500,0,4.82499,-265.071,0.412163,0.386
114000,1,6.52991,-260.09,0.726783,0.419333
114500,1,6.07038,-258.538,0.368685,0.426
115000,0,3.72836,-265.874,1.20902,0.309077
115500,0,3.63507,-265.598,0.432253,0.32
116000,0,4.22846,-265.638,0.20656,0.311714
116500,0,4.00086,-265.699,0.0587043,0.436
117000,0,3.67658,-266.901,0.143259,0.361
117500,0,4.22622,-267.441,0.545772,0.284
118000,1,6.47849,-261.401,1.87889,0.45525
118500,1,8.20672,-261.384,0.440754,0.402
119000,0,4.87962,-265.113,0.646028,0.30375
119500,0,5.33658,-265.533,0.412506,0.29
120000,0,5.36026,-265.28,0.100636,0.315
120500,0,5.00164,-265.341,0.557709,0.31
