generation,N_shifts,logPrior,logLik,eventRate,acceptRate
6450,0,5.38314,-264.995,0.340482,0.343876
6475,0,5.5787,-264.995,0.144925,0.343784
6500,0,5.42339,-264.995,0.300239,0.343385
6525,0,5.50939,-264.995,0.214233,0.342989
6550,0,5.48769,-264.995,0.235933,0.343053
6575,0,5.62697,-264.907,0.0638383,0.34327
6600,0,5.65382,-264.907,0.036985,0.343485
6625,0,5.71157,-265.706,0.036985,0.343547
6650,0,4.68186,-266.197,1.07704,0.34406
6675,0,5.12283,-264.899,0.593435,0.34382
6700,0,5.47213,-265.983,0.174363,0.343582
6725,0,4.12912,-264.855,1.56871,0.343197
6750,0,4.12912,-264.855,1.56871,0.342222
6775,0,5.69669,-264.984,0.0262288,0.341697
6800,0,5.64738,-265.182,0.0261079,0.341618
6825,0,4.96414,-265.182,0.709354,0.341245
6850,0,4.81457,-265.243,0.505774,0.341022
6875,0,5.04871,-264.547,0.184887,0.341673
6900,0,4.81189,-267.7,0.302405,0.341304
6925,0,5.133,-264.658,0.159533,0.341661
6950,0,5.18198,-264.567,0.0496089,0.341583
6975,0,3.01343,-264.594,2.21555,0.341505
7000,0,4.51172,-264.594,0.717266,0.341429
7025,0,4.6713,-264.454,0.599339,0.340925
7050,0,5.2607,-264.491,0.0161957,0.341135
7075,0,5.29065,-265.027,0.021374,0.341767
7100,0,5.06698,-265.027,0.245045,0.342254
7125,0,3.22332,-266.19,2.12345,0.342035
7150,0,4.54274,-264.435,0.710027,0.342238
7175,0,5.03388,-264.435,0.218878,0.3423
7200,0,4.9367,-264.435,0.316061,0.342222
7225,0,4.172,-264.59,1.05732,0.342422
7250,0,4.84743,-264.59,0.381897,0.342483
7275,0,5.19716,-264.721,0.021652,0.34268
7300,0,5.10701,-264.721,0.111803,0.342466
7325,0,5.20573,-264.721,0.0130766,0.342116
7350,0,4.84301,-265.192,0.349794,0.342449
7375,0,4.28308,-265.192,0.909724,0.342237
7400,0,5.02375,-265.192,0.16905,0.342432
7425,0,4.52651,-265.192,0.666295,0.342896
7450,0,4.97412,-264.536,0.308112,0.34255
7475,0,4.97632,-264.536,0.305913,0.342207
7500,0,3.41269,-264.556,1.82002,0.3424
7525,0,4.81593,-264.556,0.416778,0.342326
7550,0,3.87033,-264.494,1.4069,0.341854
7575,0,4.78162,-264.533,0.50032,0.34165
7600,0,5.2038,-264.737,0.0138825,0.341842
7625,0,5.04961,-264.626,0.176518,0.341508
7650,0,4.75728,-264.626,0.468857,0.34183
7675,0,4.94841,-265.047,0.364435,0.341759
7700,0,4.26594,-266.211,0.889149,0.341948
7725,0,4.82566,-266.211,0.329428,0.341618
7750,0,4.82566,-266.211,0.329428,0.341419
7775,0,4.69925,-265.436,0.483118,0.341093
7800,0,5.0804,-264.666,0.14249,0.341026
7825,0,5.17804,-264.563,0.053945,0.340831
7850,0,4.95983,-264.563,0.27216,0.341274
7875,0,5.09694,-265.071,0.101613,0.341206
7900,0,5.17268,-264.561,0.0594566,0.341266
7925,0,4.98183,-264.561,0.250305,0.340946
7950,0,4.59323,-264.484,0.682587,0.340881
7975,0,4.4874,-265.765,0.682587,0.340313
8000,0,3.459,-265.385,1.38207,0.345
8025,0,3.55993,-266.231,1.46897,0.344793
8050,0,4.71497,-266.231,0.313943,0.34459
8075,0,4.57518,-264.701,0.313943,0.342764
8100,0,4.62893,-266.056,0.181652,0.343871
8125,0,4.87243,-264.61,0.0287397,0.34304
8150,0,4.5178,-264.867,0.455525,0.34381
8175,0,4.11286,-264.976,0.867497,0.344567
8200,0,4.42943,-265.051,0.555199,0.344062
8225,0,3.22167,-265.302,1.77523,0.344186
8250,0,4.12435,-264.734,0.761301,0.343385
8275,0,3.77759,-264.536,1.15149,0.344122
8300,0,4.64356,-264.544,0.290302,0.344545
8325,0,4.7189,-265.347,0.124169,0.34406
8350,0,5.00332,-265.543,0.0034105,0.344776
8375,0,4.8989,-264.558,0.0130759,0.344889
8400,0,4.76638,-264.558,0.145592,0.344412
8425,0,4.05811,-264.558,0.853862,0.34365
8450,0,4.45027,-264.831,0.520511,0.344348
8475,0,3.9921,-264.545,0.92403,0.345036
8500,0,4.04892,-264.548,0.88648,0.345143
8525,0,4.66043,-264.548,0.274969,0.345532
8550,0,4.68921,-265.209,0.161555,0.345634
8575,0,4.80866,-264.824,0.161555,0.344615
8600,0,4.35423,-264.54,0.56445,0.345
8625,0,4.64259,-264.641,0.310372,0.345655
8650,0,4.25648,-265.068,0.72908,0.346301
8675,0,4.28019,-265.612,0.72908,0.345306
8700,0,4.45477,-264.728,0.50747,0.344865
8725,0,4.31668,-265.737,0.50747,0.34443
8750,0,4.46026,-264.585,0.484186,0.345067
8775,0,4.74842,-264.585,0.196021,0.344901
8800,0,3.75616,-264.782,1.12486,0.344474
8825,0,4.7819,-264.656,0.172894,0.344052
8850,0,4.78072,-265.676,0.230829,0.343117
8875,0,4.62871,-264.628,0.32252,0.343484
8900,0,4.67788,-264.742,0.206966,0.343846
8925,0,4.39165,-264.742,0.493202,0.34293
8950,0,4.77364,-264.543,0.159675,0.343797
8975,0,4.90095,-264.543,0.0323633,0.343396
9000,0,5.64516,-265.027,0.117282,0.345628
9025,0,4.85598,-265.843,0.846554,0.345557
9050,0,5.42715,-264.99,0.314864,0.345708
9075,0,5.72439,-265.168,0.0471244,0.345637
9100,0,5.62644,-265.874,0.0752271,0.345457
9125,0,4.76859,-266.501,0.917502,0.346154
9150,1,10.6763,-264.672,0.488899,0.346738
9175,1,9.24423,-264.698,1.94444,0.347101
9200,1,7.72993,-267.304,3.10135,0.347571
9225,1,7.71522,-268.185,2.51768,0.348038
9250,1,8.91431,-265.731,1.91873,0.348395
9275,0,3.87158,-265.738,1.91873,0.348426
9300,0,4.52232,-265.113,1.24621,0.34792
9325,0,4.97444,-265.814,0.817672,0.347845
9350,0,5.5029,-265.847,0.289974,0.34777
9375,0,5.40004,-264.969,0.345724,0.34759
9400,0,5.11959,-266.279,0.571618,0.348154
9425,0,5.23375,-265.345,0.485626,0.34808
9450,0,4.58898,-265.403,1.12806,0.348323
9475,0,5.55658,-265.055,0.178673,0.347826
9500,0,4.10253,-266.041,1.59463,0.347858
9525,0,5.30843,-266.041,0.38873,0.34747
9550,0,5.22842,-265.141,0.50094,0.347922
9575,0,5.67495,-265.137,0.0546669,0.348058
9600,0,4.07151,-265.018,1.66707,0.348089
